date,routes_intermediated,episodes,cnt_native,usd_native,cnt_staked_native,usd_staked_native,cnt_stable,usd_stable,cnt_imported,usd_imported,cnt_other,usd_other,cnt_WETH,cnt_USDC,cnt_DAI,cnt_WBTC,cnt_USDT,cnt_EURS,cnt_sUSD,cnt_TUSD,cnt_PAXG,cnt_USDP,cnt_BUSD,cnt_tBTCv1,cnt_GUSD,cnt_FRAX,cnt_ETH,cnt_stETH,cnt_DOLA,cnt_LUSD,cnt_alUSD,cnt_MIM,cnt_wstETH,cnt_agEUR,cnt_XAUt,cnt_rETH,cnt_cbETH,cnt_sfrxETH,cnt_frxETH,cnt_tBTC,cnt_wBETH,cnt_crvUSD,cnt_PYUSD,cnt_weETH,cnt_USDe,cnt_sUSDe,cnt_cbBTC,cnt_USDS,cnt_USD1,share_native,share_staked_native,share_stable,share_imported,share_other
2021-02-23,20168,21872.0,16592.0,305021535.6180811,0.0,0.0,3723.0,147904880.18819806,864.0,22032079.036451876,693.0,29592990.016015466,16590.0,1528.0,688.0,863.0,1426.0,1.0,41.0,1.0,,,3.0,1.0,3.0,32.0,2.0,,,,,,,,,,,,,,,,,,,,,,,0.7585954645208486,0.0,0.17021762984637892,0.03950256035113387,0.031684345281638625
2021-02-24,24187,25982.0,19594.0,183512261.73276323,0.0,0.0,4688.0,62806271.50133643,853.0,7952742.521098427,847.0,18061259.244114846,19594.0,2265.0,728.0,853.0,1638.0,1.0,35.0,,,,1.0,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,0.7541374797937034,0.0,0.1804326071895928,0.032830421060734354,0.03259949195596952
2021-02-25,25783,27556.0,21726.0,174327354.9723504,1.0,3280.8409225581245,4190.0,41807264.83717556,808.0,8318320.526263162,831.0,14031936.144578962,21726.0,2115.0,583.0,807.0,1439.0,,31.0,3.0,1.0,,1.0,,2.0,16.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.7884308317607781,3.628973726230222e-05,0.1520539991290463,0.029322107707940196,0.030156771664973145
2021-02-26,24393,26125.0,20288.0,189130019.86854807,1.0,1566.1510440020243,4081.0,75118996.69253303,880.0,13954343.084465863,875.0,19643387.617680114,20287.0,2000.0,618.0,874.0,1392.0,,45.0,3.0,,,4.0,6.0,,19.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.7765741626794258,3.8277511961722486e-05,0.15621052631578947,0.03368421052631579,0.03349282296650718
2021-02-27,23580,25350.0,18935.0,132166028.82265206,1.0,1488.3282905011035,4421.0,32144636.049290203,975.0,9748971.755324727,1018.0,15108382.775840953,18935.0,2349.0,533.0,973.0,1486.0,1.0,31.0,1.0,,,,2.0,1.0,19.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.7469428007889546,3.944773175542406e-05,0.17439842209072978,0.038461538461538464,0.040157790927021694
2021-02-28,26183,28442.0,21186.0,180674747.48961973,0.0,0.0,4968.0,59233660.39446229,1145.0,14872265.461146733,1143.0,17684951.358520065,21186.0,1971.0,1207.0,1143.0,1704.0,1.0,50.0,2.0,1.0,,7.0,1.0,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,0.7448843259967654,0.0,0.174671260811476,0.04025736586737923,0.04018704732437944
2021-03-01,25718,28212.0,20929.0,153118661.27027714,1.0,6859.363964269508,4884.0,39870650.29150918,956.0,11106368.622363936,1442.0,20599217.6835542,20929.0,2178.0,1113.0,951.0,1546.0,,29.0,2.0,,,5.0,5.0,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.741847440805331,3.544590954203885e-05,0.17311782220331773,0.03388628952218914,0.05111300155962002
2021-03-02,24794,27050.0,20009.0,188332897.36834174,2.0,11094.254520590708,4241.0,37244395.20494114,1634.0,29174902.563768152,1164.0,18846709.519482605,20008.0,1760.0,803.0,1634.0,1644.0,,18.0,4.0,,,3.0,,,9.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,0.7397042513863217,7.393715341959335e-05,0.1567837338262477,0.060406654343807764,0.043031423290203326
2021-03-03,25699,27656.0,21187.0,148580138.90117967,0.0,0.0,4613.0,33613050.47537226,899.0,23057834.191674124,957.0,13181226.653992437,21187.0,2014.0,836.0,899.0,1723.0,,21.0,1.0,,,7.0,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,0.7660905409314435,0.0,0.1667992479028059,0.03250650853341047,0.03460370263234018
2021-03-04,27405,29541.0,22814.0,155402060.85641652,1.0,2210.4277323210204,4790.0,38411052.00251961,910.0,10357179.397495352,1026.0,14600673.641855886,22813.0,2053.0,745.0,910.0,1941.0,,26.0,3.0,,,4.0,,,18.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.7722825902982295,3.385125757421888e-05,0.16214752378050845,0.030804644392539184,0.03473139027114857
2021-03-05,31562,33643.0,26805.0,168070432.64440852,1.0,2779.7483785161894,5290.0,56375292.33714868,636.0,6493231.676414236,911.0,17318275.643200435,26805.0,2837.0,773.0,636.0,1626.0,,24.0,1.0,,1.0,8.0,,,14.0,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,0.7967482091371162,2.9723865291442498e-05,0.1572392473917308,0.018904378325357428,0.027078441280504118
2021-03-06,26812,28627.0,23151.0,127915894.32124773,0.0,0.0,3984.0,29671854.772958886,631.0,7032056.891999172,861.0,11154905.049338628,23151.0,1825.0,680.0,628.0,1428.0,,29.0,1.0,,,2.0,3.0,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,0.8087120550529221,0.0,0.13916931568100047,0.02204212806092151,0.03007650120515597
2021-03-07,27851,29503.0,24262.0,160658013.227483,2.0,9479.712455147277,3788.0,35235779.46873749,688.0,9591987.677815521,763.0,16391587.202855278,24261.0,1652.0,601.0,688.0,1498.0,1.0,14.0,1.0,,,1.0,,3.0,13.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,0.8223570484357523,6.778971630003728e-05,0.12839372267227062,0.023319662407212827,0.025861776768464222
2021-03-08,28991,30753.0,25160.0,193006363.32910186,0.0,0.0,4138.0,35647894.84028328,695.0,14446559.731009493,760.0,17975542.284563567,25159.0,1753.0,638.0,695.0,1705.0,,26.0,1.0,,,2.0,,,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.8181315644002212,0.0,0.13455597827854193,0.022599421194680194,0.02471303612655676
2021-03-09,30485,32622.0,25516.0,177013719.76181683,1.0,3898.007134136911,5756.0,60335259.556865126,545.0,6162619.662438636,804.0,16066563.530595206,25515.0,2668.0,662.0,544.0,2398.0,,18.0,2.0,,,,1.0,1.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.78217154067807,3.065415976948072e-05,0.17644534363313102,0.016706517074366992,0.024645944454662498
2021-03-10,28149,29877.0,24042.0,163544975.55054018,0.0,0.0,4542.0,24777426.82337597,502.0,4429246.645116296,791.0,10029113.01027104,24042.0,1791.0,682.0,502.0,2043.0,,12.0,,,,2.0,,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,0.8046992669946782,0.0,0.15202329551159754,0.016802222445359307,0.026475215048364965
2021-03-11,27983,30031.0,23065.0,153798577.09438962,0.0,0.0,5454.0,37838402.23981978,628.0,7216162.5080486545,884.0,12703881.692334717,23064.0,1956.0,683.0,628.0,2782.0,,23.0,,,,,,,9.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.7680396923179381,0.0,0.18161233392161433,0.020911724551296994,0.029436249209150545
2021-03-12,28876,30790.0,23526.0,174630052.10091886,0.0,0.0,6017.0,34537078.3379768,539.0,7111281.285197521,708.0,11652479.42452956,23525.0,2351.0,603.0,538.0,3042.0,,9.0,1.0,,,2.0,1.0,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.7640792465086067,0.0,0.19542059110100682,0.01750568366352712,0.02299447872685937
2021-03-13,28097,29937.0,22945.0,190875859.55642223,1.0,4722.503092437092,5716.0,43956529.1708419,507.0,5589343.499838747,768.0,15092295.37740505,22945.0,2514.0,552.0,507.0,2625.0,,17.0,,,,2.0,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.7664428633463607,3.340348064268297e-05,0.19093429535357584,0.016935564685840263,0.02565387313358052
2021-03-14,30843,32757.0,26101.0,175128271.41874188,0.0,0.0,5426.0,35525170.25715613,474.0,4499636.572902172,756.0,9518475.757352553,26100.0,2491.0,640.0,473.0,2275.0,,8.0,1.0,,,1.0,1.0,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.7968067893885277,0.0,0.16564398449186432,0.014470189577800165,0.023079036541807856
2021-03-15,30069,31600.0,25308.0,179541086.22064796,0.0,0.0,5282.0,34719895.30014232,373.0,2682397.804344872,637.0,8504928.003500145,25308.0,2401.0,732.0,369.0,2123.0,,12.0,,,,2.0,4.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,0.8008860759493671,0.0,0.1671518987341772,0.011803797468354431,0.020158227848101267
2021-03-16,28929,30509.0,24932.0,171316967.80346522,0.0,0.0,4646.0,38956380.63446288,411.0,4212839.620787335,520.0,8685576.825164497,24932.0,1998.0,631.0,409.0,1999.0,,7.0,1.0,2.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,0.8172014815300404,0.0,0.1522829329050444,0.013471434658625324,0.017044150906289947
2021-03-17,27800,29298.0,23408.0,167027889.88706034,0.0,0.0,5060.0,40342287.069326594,324.0,8116692.753486486,506.0,12875570.213963093,23407.0,2114.0,618.0,322.0,2309.0,,12.0,,2.0,,1.0,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.7989623865110247,0.0,0.17270803467813503,0.011058775343026827,0.0172708034678135
2021-03-18,27811,29508.0,22073.0,146839217.75060382,0.0,0.0,6520.0,37522522.627202556,373.0,3910486.413666184,542.0,9588445.393645309,22072.0,2335.0,488.0,372.0,3688.0,,4.0,,1.0,,2.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.7480344313406534,0.0,0.2209570286024129,0.012640639826487733,0.01836790023044598
2021-03-19,29706,31317.0,25294.0,173023476.26409793,0.0,0.0,5126.0,34825389.14988863,386.0,3242090.1611532345,511.0,10968653.543351073,25294.0,2659.0,511.0,385.0,1940.0,,6.0,2.0,,,2.0,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,0.8076763419229173,0.0,0.16368106779065683,0.012325573969409585,0.016317016317016316
2021-03-20,29707,31260.0,25164.0,146740477.27284345,0.0,0.0,5035.0,25377856.31616156,415.0,3895441.466942082,646.0,9175624.657918632,25163.0,2442.0,546.0,415.0,2028.0,,15.0,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.8049904030710173,0.0,0.1610684580934101,0.013275751759436981,0.020665387076135636
2021-03-21,28004,29462.0,23742.0,154219033.8641035,0.0,0.0,4690.0,25932685.15798635,416.0,14088762.40747483,614.0,11111559.708752802,23741.0,2189.0,747.0,416.0,1734.0,,12.0,,,3.0,,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.8058516054578779,0.0,0.15918810671373296,0.014119883239427058,0.020840404588962053
2021-03-22,32335,34107.0,27379.0,235617903.45938334,0.0,0.0,5502.0,55877377.205978304,417.0,6685519.360725771,809.0,11709354.752857117,27379.0,2767.0,741.0,415.0,1968.0,,16.0,3.0,1.0,,,1.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,0.8027384407892808,0.0,0.16131585891459232,0.01222622921980825,0.023719471076318645
2021-03-23,30916,32848.0,25142.0,200096159.17163432,0.0,0.0,6312.0,57657494.469827086,511.0,4782491.664749185,883.0,22997229.630845115,25142.0,2424.0,1580.0,510.0,2289.0,,9.0,2.0,1.0,,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,0.7654042864101315,0.0,0.1921578178275694,0.015556502679006332,0.02688139308329274
2021-03-24,32662,34603.0,27547.0,240029457.43018585,0.0,0.0,5674.0,45506527.58394804,609.0,10541575.182066973,773.0,14371764.661331026,27546.0,2620.0,906.0,608.0,2122.0,,13.0,6.0,1.0,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.7960870444759125,0.0,0.1639742218882756,0.0175996300898766,0.022339103545935324
2021-03-25,29204,30808.0,24953.0,205781634.34871042,0.0,0.0,4631.0,42085882.11389135,622.0,11591211.407481719,602.0,23029816.448633604,24952.0,2245.0,675.0,622.0,1689.0,,11.0,3.0,,,2.0,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.8099519605297325,0.0,0.1503180991950143,0.020189561152947285,0.019540379122305895
2021-03-26,30284,32302.0,25690.0,177601383.5260599,0.0,0.0,5157.0,32554788.511138905,510.0,4950537.435725855,945.0,12299767.312077101,25689.0,2240.0,903.0,509.0,2000.0,,10.0,,1.0,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.795306792149093,0.0,0.15964955730295338,0.0157884960683549,0.029255154479598786
2021-03-27,31305,33030.0,26911.0,154152105.2600414,0.0,0.0,4942.0,27634049.97715101,468.0,5011130.802993683,709.0,9956192.158369366,26911.0,2008.0,1102.0,467.0,1813.0,1.0,11.0,1.0,,,,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,0.8147441719648804,0.0,0.1496215561610657,0.014168937329700272,0.021465334544353617
2021-03-28,30815,32496.0,26438.0,185915119.5358676,1.0,2481.47670615132,4792.0,26630274.318940222,504.0,5992481.886030847,761.0,8907887.07909838,26438.0,2035.0,853.0,502.0,1887.0,,7.0,1.0,1.0,,1.0,1.0,1.0,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.813577055637617,3.077301821762679e-05,0.14746430329886756,0.0155096011816839,0.023418266863613982
2021-03-29,31439,33366.0,25389.0,287622215.4691393,0.0,0.0,6673.0,42146558.05062466,511.0,4559956.101373945,793.0,10478116.913056685,25389.0,3099.0,814.0,511.0,2734.0,,12.0,1.0,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,0.7609242941916922,0.0,0.19999400587424324,0.015314991308517652,0.023766708625546962
2021-03-30,31256,32996.0,26505.0,406362235.44766116,0.0,0.0,5279.0,33348766.082943853,518.0,7263564.962551412,694.0,119984090.41049644,26505.0,2517.0,704.0,516.0,2040.0,,5.0,2.0,1.0,,1.0,1.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,0.8032791853558007,0.0,0.15998908958661656,0.015698872590617044,0.021032852466965693
2021-03-31,27244,28613.0,23688.0,294448997.9068948,0.0,0.0,4072.0,37596574.68569337,338.0,3439343.1302134017,515.0,8768919.494190743,23688.0,1901.0,624.0,337.0,1522.0,,12.0,2.0,,,,1.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,0.8278754412330059,0.0,0.14231293468004055,0.011812812358019082,0.0179988117289344
2021-04-01,31123,32750.0,25514.0,195102547.20074368,0.0,0.0,5131.0,43824815.22538561,1567.0,8973506.020684084,538.0,11489086.2106686,25514.0,2688.0,974.0,1567.0,1456.0,,7.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,0.7790534351145039,0.0,0.15667175572519085,0.04784732824427481,0.016427480916030534
2021-04-02,27810,29102.0,23629.0,192186741.18387938,0.0,0.0,4193.0,36803927.82141953,736.0,15987703.293537991,544.0,10622311.8720561,23629.0,1953.0,720.0,736.0,1491.0,,15.0,,,,1.0,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,0.811937323895265,0.0,0.14407944471170367,0.02529035805099306,0.018692873342038348
2021-04-03,25867,27158.0,22341.0,167348692.91124076,0.0,0.0,3591.0,54991971.01708819,622.0,3837780.5644665533,604.0,20096083.317387234,22339.0,1646.0,587.0,621.0,1328.0,,12.0,2.0,1.0,1.0,1.0,,,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,0.8226305324397968,0.0,0.13222623168127257,0.022903012003829444,0.02224022387510126
2021-04-04,26921,28499.0,22917.0,142538996.6665412,0.0,0.0,4262.0,33620733.58247253,577.0,2319181.3359146714,743.0,11635096.983490843,22917.0,1937.0,858.0,577.0,1449.0,,10.0,,,,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,0.804133478367662,0.0,0.14954910698621005,0.020246324432436225,0.02607109021369171
2021-04-05,27599,29014.0,23709.0,171212521.33490503,0.0,0.0,3964.0,29031629.52007839,595.0,3729333.663953132,746.0,11820236.575212097,23708.0,1591.0,1072.0,594.0,1284.0,,10.0,,1.0,,2.0,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.8171572344385469,0.0,0.13662369890397738,0.0205073412835183,0.0257117253739574
2021-04-06,30140,31699.0,25924.0,198639414.44009462,0.0,0.0,4448.0,28831097.057367027,575.0,2907076.8473054282,752.0,17919598.22577154,25923.0,2102.0,882.0,575.0,1434.0,,14.0,,,,1.0,,,14.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.8178175967696142,0.0,0.14031988390800973,0.018139373481813305,0.023723145840562794
2021-04-07,29754,31506.0,25202.0,206078483.0239997,0.0,0.0,4817.0,50672813.24646272,497.0,8837543.231311262,990.0,16787092.914884713,25202.0,2288.0,862.0,497.0,1628.0,,14.0,,,,1.0,,1.0,19.0,,,,4.0,,,,,,,,,,,,,,,,,,,,0.7999111280391037,0.0,0.1528915127277344,0.015774773059099852,0.03142258617406209
2021-04-08,28724,30581.0,23859.0,178484136.1003722,0.0,0.0,5179.0,41170585.90911814,608.0,15284415.316822905,935.0,13786186.335496169,23859.0,2480.0,830.0,608.0,1846.0,,14.0,,,1.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,0.7801903142474085,0.0,0.16935352015957622,0.0198816258461136,0.03057453974690167
2021-04-09,27637,29279.0,23304.0,170258164.92792714,1.0,26934.7717665,4670.0,30575748.877316136,531.0,5519675.186419668,773.0,13025783.993336676,23304.0,2175.0,717.0,531.0,1754.0,,17.0,1.0,,,2.0,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.7959288227056935,3.415417193210151e-05,0.15949998292291404,0.0181358652959459,0.026401174903514464
2021-04-10,30489,32549.0,21768.0,171775837.27001706,0.0,0.0,9473.0,73877907.6829876,564.0,6642306.772044636,744.0,9631612.09053336,21767.0,4793.0,806.0,564.0,3843.0,,21.0,1.0,,,2.0,,,6.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.6687763064917509,0.0,0.29103812713140187,0.017327721281759807,0.02285784509508741
2021-04-11,29621,31658.0,23104.0,136926938.14601737,0.0,0.0,7208.0,40962199.240293115,602.0,4724827.657679545,744.0,8369177.843802559,23103.0,4801.0,769.0,601.0,1626.0,,7.0,,1.0,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.7297997346642239,0.0,0.22768336597384548,0.019015730621012066,0.02350116874091857
2021-04-12,27486,29506.0,22373.0,163403460.9027527,0.0,0.0,5495.0,36998023.634989746,483.0,7527666.068439049,1155.0,26628609.51201728,22372.0,3246.0,587.0,483.0,1638.0,,12.0,,,,4.0,,,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.7582525588015997,0.0,0.18623330847963127,0.016369551955534467,0.0391445807632346
2021-04-13,26864,28565.0,22309.0,167136252.51048067,0.0,0.0,4888.0,57264570.52666856,520.0,5265685.976455976,848.0,12016706.491199825,22308.0,2752.0,635.0,520.0,1479.0,,9.0,1.0,,,,,,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.7809907229126554,0.0,0.17111850166287415,0.018204095921582356,0.02968667950288815
2021-04-14,29768,31900.0,22991.0,195949498.580737,0.0,0.0,7438.0,76239131.71987434,574.0,6830824.628386852,897.0,18679544.489938665,22991.0,5322.0,621.0,574.0,1460.0,,18.0,,,,2.0,,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,0.7207210031347963,0.0,0.23316614420062695,0.01799373040752351,0.02811912225705329
2021-04-15,30979,33343.0,25174.0,189370403.12156576,0.0,0.0,6422.0,51070928.01006707,595.0,9173690.224171652,1152.0,29810169.513816964,25173.0,3817.0,797.0,594.0,1755.0,4.0,27.0,,1.0,1.0,2.0,,5.0,13.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.7550010496955882,0.0,0.19260414479800858,0.017844825000749784,0.03454998050565336
2021-04-16,28863,30592.0,24118.0,206325105.41113317,0.0,0.0,5230.0,46398897.25616739,473.0,4957341.543061869,771.0,12373104.513782842,24118.0,2626.0,706.0,473.0,1871.0,,14.0,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,0.7883760460251046,0.0,0.1709597280334728,0.015461558577405858,0.025202667364016735
2021-04-17,30967,32524.0,27097.0,194678039.70287603,0.0,0.0,4339.0,29708840.799948446,407.0,2618020.9053776334,681.0,13151323.194457605,27097.0,2097.0,623.0,406.0,1590.0,1.0,14.0,,,,1.0,1.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,0.8331386053375969,0.0,0.13340917476325176,0.012513835936539172,0.020938383962612224
2021-04-18,30200,32215.0,25248.0,288230972.67628986,0.0,0.0,5377.0,135280925.89361915,529.0,9993829.83080709,1061.0,24144573.798512813,25248.0,2473.0,910.0,528.0,1914.0,2.0,32.0,,1.0,1.0,3.0,,1.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,0.7837342852708366,0.0,0.16690982461586218,0.01642092193077759,0.03293496818252367
2021-04-19,27819,29280.0,23979.0,220073860.89197084,0.0,0.0,4114.0,61712323.45422495,380.0,5895985.544837138,807.0,20057477.882345885,23979.0,1779.0,691.0,380.0,1575.0,,41.0,,,,3.0,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,0.8189549180327869,0.0,0.1405054644808743,0.012978142076502733,0.027561475409836066
2021-04-20,29323,30676.0,25543.0,271856429.37573963,0.0,0.0,3870.0,53702337.96722561,417.0,7482066.91291938,846.0,20727561.0118249,25543.0,1607.0,637.0,417.0,1558.0,1.0,38.0,,,1.0,,,1.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,0.8326704915895162,0.0,0.1261572564871561,0.013593688877298213,0.02757856304602947
2021-04-21,32097,34032.0,24623.0,218451537.26852468,0.0,0.0,8137.0,93558754.48248637,416.0,3192310.8515439043,856.0,14559391.48041928,24623.0,2024.0,752.0,415.0,5309.0,1.0,24.0,2.0,,,3.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,0.7235249177244946,0.0,0.23909849553361542,0.012223789374706159,0.025152797367183826
2021-04-22,33837,36282.0,24824.0,256861774.18984988,0.0,0.0,9349.0,124518297.04028088,553.0,8905419.895163633,1556.0,38027632.78013804,24824.0,2102.0,1137.0,553.0,6043.0,,35.0,,,,,,1.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,0.684196020065046,0.0,0.2576759825808941,0.01524171765613803,0.04288627969792184
2021-04-23,33795,36169.0,27781.0,267410116.66437516,0.0,0.0,6313.0,106651573.4356398,653.0,7245064.6087484555,1422.0,23571002.36120974,27781.0,2223.0,1197.0,653.0,2762.0,1.0,37.0,1.0,,,3.0,,3.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,0.7680886947385883,0.0,0.17454173463463188,0.018054134756283004,0.03931543587049684
2021-04-24,28521,30303.0,23990.0,139113339.88605025,0.0,0.0,4691.0,39406046.27558601,525.0,2322775.021258994,1097.0,11720639.094501905,23990.0,1819.0,955.0,525.0,1830.0,1.0,37.0,1.0,,2.0,5.0,,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,0.7916707916707917,0.0,0.1548031548031548,0.017325017325017324,0.0362010362010362
2021-04-25,30164,32186.0,25072.0,140054965.18527678,0.0,0.0,5326.0,38471834.71914622,551.0,2896553.4049997544,1237.0,12573720.249957962,25072.0,2263.0,1098.0,551.0,1864.0,3.0,50.0,6.0,,1.0,2.0,,4.0,34.0,,,,1.0,,,,,,,,,,,,,,,,,,,,0.7789722239483005,0.0,0.16547567265270616,0.017119244391971666,0.03843285900702169
2021-04-26,32190,34410.0,26903.0,192171908.2570635,0.0,0.0,5370.0,50138870.90432967,645.0,10499038.075100152,1492.0,21348699.918378346,26902.0,2350.0,1058.0,645.0,1871.0,6.0,34.0,3.0,,2.0,3.0,,6.0,34.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,0.7818366753850625,0.0,0.15605928509154315,0.018744551002615517,0.043359488520778845
2021-04-27,32619,34645.0,27994.0,188161077.42733505,0.0,0.0,4778.0,46050427.73053897,481.0,6865438.96664898,1392.0,29873637.356195215,27993.0,2210.0,906.0,480.0,1598.0,2.0,26.0,4.0,,,4.0,1.0,3.0,24.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.8080242459229326,0.0,0.13791311877615817,0.013883677298311446,0.04017895800259778
2021-04-28,32089,33961.0,27582.0,190606609.87534684,2.0,33733.89689594452,4559.0,38066462.79574022,501.0,14115491.105529912,1317.0,17317397.25930442,27582.0,2102.0,867.0,498.0,1523.0,2.0,32.0,1.0,1.0,,6.0,2.0,2.0,23.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,0.8121668973234004,5.889108094579076e-05,0.13424221901593003,0.014752215776920586,0.038779776802803215
2021-04-29,33287,35285.0,27595.0,179543812.0939842,1.0,2544.595452868368,5999.0,36967094.78584399,462.0,5562200.868900203,1228.0,16432019.408431191,27595.0,3335.0,938.0,461.0,1674.0,3.0,17.0,1.0,,,1.0,1.0,1.0,29.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.7820603655944453,2.8340654669122857e-05,0.17001558736006803,0.01309338245713476,0.03480232393368287
2021-04-30,36791,39219.0,30336.0,175164047.6523182,0.0,0.0,5970.0,36779080.90660655,523.0,5099178.029620198,2390.0,25037545.061202466,30336.0,2853.0,1265.0,521.0,1801.0,1.0,22.0,,,1.0,4.0,2.0,,20.0,,,,3.0,,,,,,,,,,,,,,,,,,,,0.7735026390270022,0.0,0.15222213722940411,0.013335373160967898,0.06093985058262577
2021-05-01,35549,37711.0,30569.0,193682928.27068877,0.0,0.0,5058.0,46841106.86448529,496.0,5486110.619957642,1588.0,15928527.145243054,30567.0,2361.0,880.0,496.0,1749.0,2.0,29.0,3.0,,,1.0,,4.0,18.0,2.0,,,11.0,,,,,,,,,,,,,,,,,,,,0.8106122881917743,0.0,0.1341253215242237,0.013152661027286468,0.04210972925671555
2021-05-02,43775,46058.0,38892.0,239490570.8614893,0.0,0.0,5080.0,29515991.661986776,582.0,3590468.4315121667,1504.0,18703079.402101852,38889.0,2492.0,953.0,580.0,1591.0,2.0,15.0,2.0,1.0,,1.0,1.0,,24.0,3.0,,,,,,,,,,,,,,,,,,,,,,,0.8444135655043641,0.0,0.11029571409961353,0.012636241261018715,0.03265447913500369
2021-05-03,36059,38216.0,30550.0,275725773.69794154,0.0,0.0,5359.0,65073120.668123625,504.0,20730346.290995162,1803.0,25001802.03214669,30548.0,2423.0,1141.0,504.0,1697.0,3.0,33.0,1.0,,1.0,2.0,,3.0,48.0,2.0,,,7.0,,,,,,,,,,,,,,,,,,,,0.7994033912497384,0.0,0.14022922336194263,0.013188193426836928,0.047179191961482105
2021-05-04,37182,39537.0,31310.0,283521975.9419128,1.0,3549.2577267725533,5681.0,91294619.68525013,563.0,13341433.969388349,1982.0,38153250.76561384,31307.0,2386.0,1188.0,561.0,1963.0,1.0,54.0,2.0,2.0,,,,2.0,61.0,3.0,1.0,,24.0,,,,,,,,,,,,,,,,,,,,0.791916432708602,2.5292763740293902e-05,0.14368819080860964,0.014239825985785467,0.05013025773326251
2021-05-05,35839,38041.0,29202.0,220403823.86150023,0.0,0.0,6551.0,69394400.32944195,525.0,11005564.998065053,1763.0,25481221.102925707,29202.0,2959.0,1043.0,523.0,2443.0,1.0,39.0,,,,4.0,2.0,2.0,44.0,,,,16.0,,,,,,,,,,,,,,,,,,,,0.7676454351883494,0.0,0.17220893246760074,0.013800899029993954,0.046344733314055885
